127.0.0.1 - - [25/Dec/2018:09:56:58 +0800] "GET / HTTP/1.1" 200 11444
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:03:45 +0800] "GET /Book2/new.jsp HTTP/1.1" 200 691
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:03:45 +0800] "GET /Book2/tu/tn.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:03:45 +0800] "GET /Book2/jquery-ui.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:03:45 +0800] "GET /Book2/jquery-ui.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:03:45 +0800] "GET /Book2/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:03:45 +0800] "GET /Book2/images/ui-icons_c02669_256x240.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:03:45 +0800] "GET /Book2/images/ui-bg_diagonals-small_50_93c3cd_40x40.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:03:45 +0800] "GET /Book2/images/ui-bg_diagonals-small_40_db4865_40x40.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:03:45 +0800] "GET /Book2/images/ui-icons_ffffff_256x240.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:03:48 +0800] "GET /Book2/FenleiServlet?action=showPasgefl HTTP/1.1" 200 11114
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:03:50 +0800] "GET /Book2/addfl.jsp HTTP/1.1" 200 3458
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:03:50 +0800] "GET /Book2/tu/17.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:04:00 +0800] "GET /Book2/images/ui-bg_diagonals-small_75_ccd232_40x40.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:04:00 +0800] "GET /Book2/images/ui-icons_454545_256x240.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:04:01 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 15293
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:04:01 +0800] "GET //Book2/tu/t6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:04:07 +0800] "GET /Book2/addbook.jsp HTTP/1.1" 200 6038
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:04:08 +0800] "POST /Book2/FenleiServlet HTTP/1.1" 200 3303
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:04:21 +0800] "GET /Book2/addfl.jsp HTTP/1.1" 200 3458
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:04:22 +0800] "GET /Book2/FenleiServlet?action=showPasgefl HTTP/1.1" 200 11114
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:04:27 +0800] "GET //Book2/FenleiServlet?action=delete&ids=147&pageNew=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:04:27 +0800] "GET /Book2/FenleiServlet?action=showPasgefl&pageNew=1 HTTP/1.1" 200 11129
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:04:30 +0800] "GET /Book2/addbook.jsp HTTP/1.1" 200 6038
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:04:30 +0800] "POST /Book2/FenleiServlet HTTP/1.1" 200 3282
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:04:31 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 15257
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:04:33 +0800] "GET /Book2/addbook.jsp HTTP/1.1" 200 6038
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:04:33 +0800] "POST /Book2/FenleiServlet HTTP/1.1" 200 3282
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:04:47 +0800] "GET /Book2/addbook.jsp HTTP/1.1" 200 6038
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:04:47 +0800] "POST /Book2/FenleiServlet HTTP/1.1" 200 3282
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:04:49 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 15257
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:04:50 +0800] "GET /Book2/addbook.jsp HTTP/1.1" 200 6038
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:04:50 +0800] "POST /Book2/FenleiServlet HTTP/1.1" 200 3282
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:04:58 +0800] "GET /Book2/adduser.jsp HTTP/1.1" 200 7004
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:04:58 +0800] "GET /Book2/tu/t6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:04:59 +0800] "GET /Book2/UserServlet?action=showPasgeUser HTTP/1.1" 200 10524
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:05:02 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 15257
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:05:04 +0800] "GET /Book2/addbook.jsp HTTP/1.1" 200 6038
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:05:04 +0800] "POST /Book2/FenleiServlet HTTP/1.1" 200 3282
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:05:06 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 15257
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:07:43 +0800] "GET /Book2/index.jsp HTTP/1.1" 200 211
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:07:44 +0800] "GET /Book2/left.jsp HTTP/1.1" 200 3064
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:07:44 +0800] "GET /Book2/top.jsp HTTP/1.1" 200 1566
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:07:44 +0800] "GET /Book2/new.jsp HTTP/1.1" 200 691
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:07:44 +0800] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:07:46 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16153
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:07:47 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16153
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:07:48 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16153
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:07:48 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16153
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:07:49 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16153
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:07:49 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16153
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:07:50 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16153
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:07:50 +0800] "GET /Book2/index.jsp HTTP/1.1" 200 211
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:07:50 +0800] "GET /Book2/top.jsp HTTP/1.1" 200 1566
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:07:50 +0800] "GET /Book2/left.jsp HTTP/1.1" 200 3064
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:07:50 +0800] "GET /Book2/new.jsp HTTP/1.1" 200 691
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:07:51 +0800] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:07:53 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16153
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:07:53 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16153
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:07:53 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16153
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:09:07 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16022
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:09:08 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16022
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:10:04 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16440
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:10:22 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16349
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:10:22 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16349
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:10:22 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16349
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:12:14 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16343
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:12:15 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16343
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:12:15 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16343
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:12:15 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16343
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:12:16 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16343
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:12:16 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16343
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:12:56 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16497
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:14:08 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16585
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:14:08 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16585
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:14:09 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16585
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:14:09 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16585
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:14:09 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16585
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:14:09 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16585
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:14:09 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16585
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:14:10 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16585
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:14:10 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16585
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:14:10 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16585
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:14:10 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16585
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:14:11 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16585
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:14:11 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16585
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:14:11 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16585
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:14:12 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16585
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:14:12 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16585
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:14:13 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16585
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:14:13 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16585
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:14:13 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16585
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:14:13 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16585
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:14:14 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16585
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:14:14 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16585
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:14:14 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16585
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:15:40 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16571
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:15:48 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16555
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:15:49 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16555
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:15:58 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16571
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:16:27 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16553
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:16:28 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16553
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:16:38 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16543
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:16:38 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16543
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:18:01 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16586
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:18:02 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16586
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:18:18 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16553
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:18:19 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16553
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:18:19 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16553
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:18:19 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16553
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:18:26 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16539
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:18:26 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16539
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:18:27 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16539
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:18:33 +0800] "GET /Book2/FenleiServlet?action=showPasgefl HTTP/1.1" 200 11129
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:18:38 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 16539
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:19:13 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 17193
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:19:39 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 17105
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:24:21 +0800] "GET /Book2/addbook.jsp HTTP/1.1" 200 6038
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:24:21 +0800] "POST /Book2/FenleiServlet HTTP/1.1" 200 3282
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:24:23 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 17105
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:24:34 +0800] "GET /Book2/FenleiServlet?action=showPasgefl HTTP/1.1" 200 11129
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:24:41 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 17105
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:24:43 +0800] "GET /Book2/FenleiServlet?action=showPasgefl HTTP/1.1" 200 11129
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:24:46 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 17105
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:25:08 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 17105
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:25:22 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 17105
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:25:23 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 17105
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:25:23 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 17105
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:25:23 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 17105
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:25:23 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 17105
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:26:12 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 17133
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:26:27 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 17133
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:41:54 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 17702
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:41:55 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 17702
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:42:30 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 17706
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:42:31 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 17706
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:42:31 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 17706
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:42:31 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 17706
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:42:32 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 17706
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:42:33 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 17706
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:42:34 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 17706
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:42:35 +0800] "GET /Book2/index.jsp HTTP/1.1" 200 211
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:42:35 +0800] "GET /Book2/top.jsp HTTP/1.1" 200 1566
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:42:35 +0800] "GET /Book2/left.jsp HTTP/1.1" 200 3064
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:42:35 +0800] "GET /Book2/new.jsp HTTP/1.1" 200 691
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:42:36 +0800] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:42:38 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 17706
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:42:47 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 17706
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:44:01 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 18008
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:44:02 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 18008
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:44:02 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 18008
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:44:03 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 18008
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:44:57 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 18008
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:44:58 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 18008
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:44:58 +0800] "GET /Book2/addbook.jsp HTTP/1.1" 200 6038
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:44:58 +0800] "POST /Book2/FenleiServlet HTTP/1.1" 200 3282
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:44:59 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 18008
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:45:01 +0800] "GET /Book2/addbook.jsp HTTP/1.1" 200 6038
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:45:01 +0800] "POST /Book2/FenleiServlet HTTP/1.1" 200 3282
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:45:02 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 18008
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:46:04 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 18019
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:46:05 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 18019
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:46:18 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:46:19 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:47:27 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 18040
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:47:34 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 18025
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:47:35 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 18025
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:47:36 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 18025
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:47:55 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 18025
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:47:55 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 18025
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:48:19 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 18020
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:48:20 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 18020
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:48:21 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 18020
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:51:15 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 18208
0:0:0:0:0:0:0:1 - - [25/Dec/2018:10:51:16 +0800] "GET /Book2/BookServlet?action=showPasgeBook HTTP/1.1" 200 18208
